"individual.local.identifier","timestamp","COV.x.x","COV.y.y","COV.x.y","location.long","location.lat"
"SG-006","2018-06-23 01:20:00",1.80495600692336,0.877967745726223,0.437161731273157,-122.239477889686,44.1912008202466
"SG-011","2018-06-23 22:26:00",3255.06677094509,5427.65782332244,-2902.96204017348,-122.254514610825,44.2122172709296
"SG-006","2018-06-23 22:55:00",4.07687978888226,5.77533110529182,-1.79089659055461,-122.220479099969,44.1751834375731
"SG-010","2018-06-23 23:55:00",217995.695555703,80712.0131119428,-104616.663006481,-122.192034914564,44.2764667614518
"SG-001_2","2018-06-24 00:39:00",94.565050556333,394.505844363514,45.4493985765136,-122.219855451691,44.2176053542994
"SG-011","2018-06-24 19:05:00",1,1,0,-122.252506642969,44.2098816703729
"SG-008","2018-06-24 23:11:00",1248.48431721474,1081.22661978843,-767.678667254738,-122.185683235692,44.2651115545097
"SG-009","2018-06-24 23:20:00",1,1,0,-122.225715688062,44.2293300618402
"SG-010","2018-06-25 16:52:00",1,1,0,-122.185519872012,44.2776401741219
"SG-001_2","2018-06-25 17:41:00",1,1,0,-122.214229326009,44.2296657704907
"SG-009","2018-06-26 00:10:00",4.7586389732146,6.94969687326746,-4.63539908545095,-122.222898053024,44.2308784749742
"SG-009","2018-06-26 01:30:00",1,1,0,-122.223923410582,44.2304162802156
"SG-010","2018-06-26 17:12:00",1,1,0,-122.185519872012,44.2776401741219
"SG-009","2018-06-26 18:46:00",1,1,0,-122.223923410582,44.2304162802156
"SG-010","2018-06-26 23:42:00",0,0,0,-122.196119469807,44.2749924612312
"SG-006","2018-06-27 00:08:00",0,0,0,-122.242841632584,44.1939316439695
"SG-001_2","2018-06-27 00:55:00",81.4340886517712,86.5835600233819,4.92632138286257,-122.208763193451,44.2324435045614
"SG-009","2018-06-27 01:21:00",46.3737910455635,336.249913156474,-88.8795575631831,-122.22281620076,44.2302609036965
"SG-011","2018-06-27 01:48:00",329.431884041491,240.758891190544,-169.573509327797,-122.264180909496,44.2081015870914
"SG-010","2018-06-27 16:00:00",1,1,0,-122.185519872012,44.2776401741219
"SG-009","2018-06-27 16:30:00",1,1,0,-122.223923410582,44.2304162802156
"SG-010","2018-06-27 16:46:00",1,1,0,-122.185519872012,44.2776401741219
"SG-009","2018-06-27 17:46:00",1,1,0,-122.223923410582,44.2304162802156
"SG-011","2018-06-27 22:31:00",28303.1192932916,6373.94367675799,-1786.81212401065,-122.271400553342,44.2093335018181
"SG-009","2018-06-27 23:30:00",0.0234709491282713,9.29963689976821,-0.321851271933602,-122.225217006226,44.2278907529975
"SG-001_2","2018-06-28 00:35:00",3863.0312264022,4490.54131933126,-3929.95231076349,-122.212569925758,44.235236149257
"SG-009","2018-06-28 18:52:00",1,1,0,-122.223923410582,44.2304162802156
"SG-010","2018-06-28 19:28:00",1,1,0,-122.178555626832,44.2765099380083
"SG-001_2","2018-06-28 20:37:00",1,1,0,-122.214229326009,44.2296657704907
"SG-001_2","2018-06-29 00:55:00",0,0,0,-122.200366457225,44.2300989628978
"SG-006","2018-06-29 01:39:00",3553.56442261983,3426.45250962889,1498.13820770987,-122.243709301727,44.1927443585648
"SG-010","2018-06-29 16:56:00",1,1,0,-122.185519872012,44.2776401741219
"SG-001_2","2018-06-29 17:03:00",1,1,0,-122.214229326009,44.2296657704907
"SG-009","2018-06-29 17:15:00",1,1,0,-122.223923410582,44.2304162802156
"SG-006","2018-06-29 22:29:00",10691.9438304437,7518.41064659946,-2240.16222298227,-122.251840593281,44.190422248315
"SG-009","2018-06-29 22:46:00",1,1,0,-122.225108938404,44.2249954435711
"SG-009","2018-06-29 23:16:00",1032.46556877067,5820.57264952081,2165.88534759444,-122.224263049328,44.228841768049
"SG-010","2018-06-29 23:52:00",0,0,0,-122.188846469871,44.275549369821
"SG-001_2","2018-06-30 16:53:00",1,1,0,-122.220063650408,44.2287604267915
"SG-006","2018-06-30 23:33:00",62.2583232813256,19.3493629836497,-14.6270474629664,-122.253159242968,44.1910603467215
"SG-009","2018-06-30 23:55:00",0,0,0,-122.225225763589,44.2190969478933
"SG-001_2","2018-07-01 00:37:00",211.496533994694,985.562706371836,259.908690538365,-122.213066293083,44.233679730884
"SG-009","2018-07-01 02:00:00",1,1,0,-122.225919144386,44.2176273684866
"SG-001_2","2018-07-01 16:21:00",1,1,0,-122.220063650408,44.2287604267915
"SG-001_2","2018-07-01 18:50:00",1,1,0,-122.220063650408,44.2287604267915
"SG-009","2018-07-02 00:03:00",0,0,0,-122.226722205468,44.2181956581237
"SG-008","2018-07-02 00:42:00",0.311549666520153,0.236923453147847,0.266161499170651,-122.185967169255,44.2705061059312
"SG-010","2018-07-02 00:54:00",67.3251394396257,150.527990488869,-45.3982366291855,-122.187566819202,44.2708462599429
"SG-001_2","2018-07-02 01:22:00",0.35199049857902,1.53385184774124,-0.360096917679125,-122.219512815882,44.2296023512142
"SG-010","2018-07-02 16:20:00",1,1,0,-122.183862069203,44.2751885152571
"SG-006","2018-07-02 17:27:00",1,1,0,-122.235374147721,44.2115599050456
"SG-001_2","2018-07-02 18:21:00",1,1,0,-122.220063650408,44.2287604267915
"SG-009","2018-07-02 23:05:00",1062.33310443219,201.352566847552,337.40348217002,-122.23558825434,44.2226392670353
"SG-009","2018-07-02 23:28:00",1,1,0,-122.233832041686,44.2233346857698
"SG-008","2018-07-02 23:39:00",75.0768484747433,139.993206674895,89.9180489304862,-122.186188579869,44.2694305893208
"SG-001_2","2018-07-03 01:15:00",3.58779950670657,16.0241973777819,6.87180830822048,-122.218680087047,44.2282791332108
"SG-009","2018-07-03 01:28:00",131.926527751656,0.424712392885115,-4.34072395496028,-122.229107369474,44.2272872719902
"SG-010","2018-07-03 17:03:00",1,1,0,-122.183862069203,44.2751885152571
"SG-001_2","2018-07-03 18:01:00",1,1,0,-122.220063650408,44.2287604267915
"SG-006","2018-07-03 20:26:00",1,1,0,-122.221675510865,44.2166622063109
"SG-010","2018-07-03 22:58:00",10199.7615339575,8668.28867896416,-2545.91551310489,-122.188469914632,44.2740710868751
"SG-009","2018-07-03 23:45:00",1,1,0,-122.237018367153,44.2218794984422
"SG-001_2","2018-07-03 23:48:00",5.15338644077031,27.4462440414674,6.22797873641103,-122.220841350133,44.2288323106187
"SG-010","2018-07-04 18:19:00",1,1,0,-122.183491041628,44.2748347447324
"SG-009","2018-07-04 23:43:00",1,1,0,-122.240316126399,44.2185613130372
"SG-009","2018-07-05 00:10:00",925226.811647341,610672.086796323,-266756.294241564,-122.233230760944,44.2251693053742
"SG-010","2018-07-05 17:32:00",1,1,0,-122.183491041628,44.2748347447324
"SG-006","2018-07-05 19:42:00",1,1,0,-122.21852949229,44.2169558374149
"SG-001_2","2018-07-05 22:03:00",1,1,0,-122.224618218477,44.2242268475939
"SG-008","2018-07-05 23:12:00",81.8500779759868,59.2896211221541,24.5783693464645,-122.188220713874,44.2701068671501
"SG-006","2018-07-05 23:47:00",564.190688934525,2907.5980699131,-276.447593538019,-122.224475426085,44.2221635920035
"SG-009","2018-07-06 00:13:00",1,1,0,-122.237855015696,44.2220471400026
"SG-010","2018-07-06 16:47:00",1,1,0,-122.183491041628,44.2748347447324
"SG-001_2","2018-07-06 17:42:00",1,1,0,-122.224618218477,44.2242268475939
"SG-006","2018-07-06 20:18:00",1,1,0,-122.21852949229,44.2169558374149
"SG-009","2018-07-06 21:32:00",1,1,0,-122.237855015696,44.2220471400026
"SG-001_2","2018-07-07 00:05:00",12658.1498726299,14969.3012085345,11077.2916423958,-122.224694330468,44.2271161135361
"SG-009","2018-07-07 00:22:00",0.388380932938665,1.10998856367969,-0.367309898606237,-122.239059543291,44.2216557607279
"SG-010","2018-07-07 16:32:00",1,1,0,-122.183491041628,44.2748347447324
"SG-006","2018-07-07 21:01:00",1,1,0,-122.21852949229,44.2169558374149
"SG-009","2018-07-07 22:32:00",1,1,0,-122.237855015696,44.2220471400026
"SG-009","2018-07-07 23:22:00",1303.68147036498,1521.71037968814,1325.12807292764,-122.24154668652,44.2204017768668
"SG-001_2","2018-07-07 23:37:00",1621.42318305574,436.663960479479,-409.978300800854,-122.229413572863,44.225741593212
"SG-006","2018-07-07 23:55:00",4554.10025887145,17862.4437964176,1819.8490810828,-122.223961976602,44.2238796762576
"SG-008","2018-07-08 23:54:00",901.503153813976,475.698226066838,-296.63082753785,-122.189794992539,44.2724798984878
"SG-008","2018-07-09 00:35:00",14.5908228496661,23.9414940492358,18.6870098978765,-122.1865679827,44.2682500507615
"SG-010","2018-07-09 18:12:00",1,1,0,-122.182382586604,44.27073042663
"SG-001_2","2018-07-09 22:18:00",1,1,0,-122.231847392947,44.2247978708231
"SG-001_2","2018-07-10 00:51:00",0.192221991533573,0.279878815423132,-0.0368239116596075,-122.234263769204,44.2253898622567
"SG-006","2018-07-10 00:58:00",21.3305301946655,59.6491009572451,-17.0767411905474,-122.23516582332,44.2268643888407
"SG-009","2018-07-10 01:19:00",25.5113276641706,46.3307333426758,-22.0029833716142,-122.233366897796,44.2219808144287
"SG-010","2018-07-10 16:24:00",1,1,0,-122.183491041628,44.2748347447324
"SG-001_2","2018-07-10 16:52:00",1,1,0,-122.231847392947,44.2247978708231
"SG-009","2018-07-10 18:36:00",1,1,0,-122.231641092543,44.2271823125329
"SG-006","2018-07-10 21:33:00",1,1,0,-122.238184928655,44.2207348827535
"SG-010","2018-07-11 16:58:00",1,1,0,-122.183491041628,44.2748347447324
"SG-009","2018-07-11 19:25:00",1,1,0,-122.225261526188,44.2238620840499
"SG-011","2018-07-11 22:13:00",206.35375758816,24.9094732824976,25.9528566692154,-122.2791729425,44.1983625009643
"SG-009","2018-07-11 23:04:00",0,0,0,-122.229448828823,44.22861206377
"SG-010","2018-07-11 23:49:00",20373.9182530038,23401.1629799438,343.605391238717,-122.189017810133,44.272604775028
"SG-010","2018-07-12 15:30:00",1,1,0,-122.183491041628,44.2748347447324
"SG-009","2018-07-12 17:24:00",1,1,0,-122.225261526188,44.2238620840499
"SG-001_2","2018-07-12 17:32:00",1,1,0,-122.224618218477,44.2242268475939
"SG-006","2018-07-12 19:26:00",1,1,0,-122.228246655476,44.2023647652948
"SG-011","2018-07-12 23:11:00",19875.1712570705,14313.0152906005,-3603.93956520535,-122.266374611298,44.1909539786979
"SG-009","2018-07-12 23:41:00",6281.26719892137,47266.2078928934,12643.0421454483,-122.222459045498,44.2329320293104
"SG-008","2018-07-13 00:07:00",0,0,0,-122.191618444304,44.2698894867805
"SG-001_2","2018-07-13 00:53:00",0,0,0,-122.222913446973,44.2270395960898
"SG-009","2018-07-13 15:30:00",1,1,0,-122.225261526188,44.2238620840499
"SG-001_2","2018-07-13 15:46:00",1,1,0,-122.225061814649,44.2238157137335
"SG-006","2018-07-13 22:29:00",4160.61516911759,2907.15522316947,-820.227224836301,-122.236347663065,44.1956602585043
"SG-009","2018-07-13 22:59:00",671.144850958631,525.167328209602,-162.880343495796,-122.224120390517,44.2236991727998
"SG-001_2","2018-07-13 23:01:00",828.533013389263,409.513049902767,131.345489368251,-122.225089310791,44.2249643504143
"SG-008","2018-07-13 23:33:00",216.442071206645,213.047000571567,-134.310618411978,-122.190830979425,44.2678454775719
"SG-010","2018-07-14 00:07:00",1755.73329915708,2202.05213853944,721.095210190611,-122.186324133954,44.2704312633996
"SG-009","2018-07-14 23:32:00",1.23730848292825,1.80220979328483,0.695094887671784,-122.21930015695,44.217423570878
"SG-001_2","2018-07-14 23:47:00",254.44163558393,202.990049044202,119.366741447051,-122.227152045595,44.223403809711
"SG-009","2018-07-15 22:55:00",34.7779690861516,7.04024738617839,4.48366569942188,-122.221290308126,44.2221706685988
"SG-011","2018-07-16 22:03:00",65.0231123290718,11.5209408977555,-0.145912822007965,-122.260208936329,44.1979422520384
"SG-009","2018-07-16 23:20:00",7185.42405362738,2206.90367935058,3961.03023662273,-122.184229089501,44.2367018751965
"SG-006","2018-07-16 23:47:00",1527.73903163971,408.123040344233,509.483542802061,-122.219551204585,44.218257311184
"SG-008","2018-07-17 23:15:00",42.2548351582115,20.6835911987284,-15.2521149265364,-122.186942298168,44.2691369894704
"SG-011","2018-07-18 22:26:00",681.689861269469,295.718773851546,144.478234301056,-122.267048435799,44.2083300024698
"SG-006","2018-07-18 22:38:00",1262.89655658437,4129.72029487429,-1937.6167033797,-122.257532729705,44.2008089412036
"SG-009","2018-07-18 22:58:00",1057.93056038389,64.1978385280819,67.8613433644731,-122.22177979907,44.2197932149355
"SG-008","2018-07-18 23:36:00",108.509469110124,32.8389890332143,-52.048028893696,-122.18573235805,44.2687426097865
"SG-010","2018-07-18 23:36:00",3095.43639817565,3163.70683262819,-928.21391024193,-122.19001916814,44.2691419982991
"SG-009","2018-07-19 00:30:00",1.13980700498989,1.01074464704451,0.557104613480709,-122.216138949027,44.2174554806762
"SG-001_2","2018-07-19 00:50:00",72.638024556932,175.42664176654,-13.5304537316551,-122.218554300351,44.2293201740022
"SG-011","2018-07-19 01:09:00",435060.399863517,48633.2326684792,-106299.177019233,-122.272414514134,44.2052954583837
"SG-011","2018-07-19 18:42:00",1,1,0,-122.256072469036,44.2080142850369
"SG-008","2018-07-19 22:38:00",1231.19349367044,218.085836345894,505.492275582325,-122.186267560204,44.2694490882431
"SG-001_2","2018-07-19 23:24:00",485.313645793478,1324.29385029775,-631.610966705099,-122.20057698846,44.229950990239
"SG-009","2018-07-19 23:26:00",1573.86166744211,2373.40398118855,603.487703263763,-122.216635955553,44.2199004915835
"SG-006","2018-07-19 23:55:00",3039.4595530296,5220.95388878593,-2017.874110935,-122.260241125049,44.2103080193373
"SG-011","2018-07-20 21:30:00",1,1,0,-122.250766686623,44.2158123509319
"SG-006","2018-07-21 00:12:00",1195.55829643155,1491.81796940457,-315.989017597505,-122.256566943226,44.207825187613
"SG-010","2018-07-21 17:32:00",1,1,0,-122.183629988615,44.2747547104161
"SG-011","2018-07-21 20:19:00",1,1,0,-122.245628046186,44.2182543963102
"SG-008","2018-07-21 23:42:00",154.424528282748,19.1508103691919,-46.4485002371327,-122.189805708049,44.2675162724132
"SG-011","2018-07-22 00:23:00",592.673286892729,1132.08897044765,-68.862487908644,-122.246073113658,44.2187713990425
"SG-001_2","2018-07-22 00:59:00",14759.8003394365,6620.83856904992,6516.09076096284,-122.207943098393,44.2327621122334
"SG-009","2018-07-22 01:01:00",315.510351469321,1327.79183662732,-156.666446364941,-122.204241679266,44.2290972569214
"SG-011","2018-07-22 22:08:00",3373.58678859309,1632.00593855621,55.5882558541432,-122.24676836556,44.2193544858357
"SG-009","2018-07-22 22:47:00",1068.43720420538,1701.02507641737,282.722012579736,-122.20820807417,44.2314476767048
"SG-001_2","2018-07-22 23:01:00",0,0,0,-122.195541800975,44.2328938092759
"SG-010","2018-07-23 00:01:00",810.201650971315,2178.82365677055,982.516104471338,-122.183370699425,44.2755035066665
"SG-009","2018-07-23 00:48:00",3461.16068286827,15412.5827712874,-2502.50195151977,-122.202594685885,44.2296208521212
"SG-001_2","2018-07-23 01:06:00",589.031928240585,1301.25100686285,-234.234796171741,-122.198115043482,44.2310481851711
"SG-011","2018-07-23 01:27:00",432.945196526244,593.988465498702,169.638891726772,-122.246885023525,44.218250006497
"SG-011","2018-07-23 22:10:00",28.2881674456069,19.2599561609811,-3.89172558472504,-122.245538774263,44.218958772283
"SG-009","2018-07-23 22:35:00",51311.2805472176,705869.754033396,-9794.69124209293,-122.200128669984,44.2232333060242
"SG-008","2018-07-23 23:24:00",560.005944150967,180.588388306375,-97.0761579147668,-122.188377111302,44.2696464188914
"SG-010","2018-07-24 20:26:00",1,1,0,-122.197383387658,44.2668664658693
"SG-011","2018-07-24 22:04:00",1.7422842008607,1.86145310341038,-0.031656269492707,-122.245711678511,44.218747221389
"SG-009","2018-07-24 22:36:00",141.919566467975,261.185697822881,-74.7504951255729,-122.212735499536,44.2289267826408
"SG-008","2018-07-25 18:27:00",1,1,0,-122.182209328028,44.2588271334451
"SG-009","2018-07-25 21:03:00",1,1,0,-122.208214441416,44.2318840199708
"SG-009","2018-07-25 22:27:00",15.9689118520648,4.98265902901213,-7.93440628906047,-122.210533969284,44.233826076867
"SG-006","2018-07-26 00:21:00",19.088288372878,0.544834793724286,1.44994352934811,-122.247227704452,44.1965692515117
"SG-001_2","2018-07-26 19:41:00",1,1,0,-122.209239621676,44.228262863544
"SG-009","2018-07-26 22:46:00",8.55248614633582,13.4153982719565,-2.27666437784728,-122.210602485623,44.231482445494
"SG-011","2018-07-27 22:31:00",2889.90824582325,1052.97637235771,989.194075895034,-122.260729732912,44.2072563239412
"SG-001_2","2018-07-27 22:48:00",0.111978103096401,0.542288587605337,-0.0548653501048027,-122.226205574396,44.2268107545798
"SG-009","2018-07-27 22:59:00",344.886361498405,440.720608052484,-260.395316135127,-122.207462912973,44.2321220695612
"SG-008","2018-07-27 23:36:00",46.770034021702,12.3261710723465,-12.5644878259859,-122.186324510599,44.2698802205515
"SG-001_2","2018-07-28 18:15:00",1,1,0,-122.227044272885,44.2234870263842
"SG-008","2018-07-29 21:20:00",13216.4599654345,6742.48339976015,5712.906806936,-122.202008602133,44.2611022157679
"SG-009","2018-07-29 21:53:00",2.38364055654211,2.78956909937028,0.309931568803919,-122.206303106465,44.2318627220948
"SG-001_2","2018-07-29 22:26:00",27.7491406750793,82.6281610716926,16.5708459954964,-122.222935106156,44.2268192915766
"SG-006","2018-07-29 23:22:00",6094.36796865055,2102.81217177445,-3208.69974912695,-122.249144456806,44.1932625274628
"SG-009","2018-07-30 01:50:00",1,1,0,-122.206938798636,44.231767133319
"SG-006","2018-07-30 21:09:00",1,1,0,-122.232514069684,44.1927511174958
"SG-009","2018-07-30 22:00:00",319.098473151597,829.818617795014,153.66062589422,-122.207910529313,44.2327904602589
"SG-008","2018-07-30 22:40:00",119856.914849667,36258.5300666382,-62607.6398546534,-122.230896415168,44.2841171459107
"SG-009","2018-07-30 23:14:00",1,1,0,-122.206938798636,44.231767133319
"SG-001_2","2018-07-31 00:00:00",1,1,0,-122.209239621676,44.228262863544
"SG-011","2018-07-31 18:46:00",1,1,0,-122.25286187184,44.1827664270938
"SG-008","2018-07-31 18:53:00",1,1,0,-122.196378823896,44.2670304610672
"SG-006","2018-07-31 20:44:00",1,1,0,-122.234352647344,44.2005512013346
"SG-009","2018-07-31 21:51:00",214.547859831536,394.393454673694,14.5247716990589,-122.206885653671,44.2314087965553
"SG-008","2018-07-31 22:36:00",25247.4378968787,25363.5107871038,-11927.4474232723,-122.189237924003,44.2728381325384
"SG-011","2018-07-31 23:28:00",547977.226255793,270264.917759622,263542.784263513,-122.265132047873,44.1951156093475
"SG-006","2018-08-01 00:08:00",341.619253807449,49.1843517182744,-37.4858394970081,-122.236910878894,44.1947327632644
"SG-011","2018-08-01 00:45:00",0,0,0,-122.244432508585,44.1800170470633
"SG-009","2018-08-01 20:07:00",1,1,0,-122.209147057929,44.2276950258922
"SG-001_2","2018-08-01 23:42:00",34.3612376559406,126.873500153959,13.8134946650385,-122.205656584175,44.2321547718993
"SG-009","2018-08-02 23:41:00",47.5527233376134,33.1302367848431,4.04570579399529,-122.209947392171,44.2215164606332
"SG-009","2018-08-03 01:52:00",1,1,0,-122.203679771491,44.2227323320927
"SG-008","2018-08-03 23:47:00",68.6977214704776,34.6069499739476,-27.6034497752409,-122.198049393952,44.2738317002361
"SG-008","2018-08-04 00:22:00",248.252253988806,128.878612430876,-24.9135099523229,-122.18718726067,44.2703096600569
"SG-011","2018-08-04 01:09:00",417.420141828849,154.66706767815,74.4003347126028,-122.256763050437,44.1974099259081
"SG-009","2018-08-04 22:57:00",104.455266616767,119.452152651019,-63.8981512340717,-122.21088470811,44.2303884366885
"SG-010","2018-08-04 23:29:00",265.576693969689,147.515508148584,30.0655218901314,-122.187270937583,44.2694451961308
"SG-008","2018-08-04 23:53:00",31.0466105472638,356.976133808526,65.1991339322946,-122.191403894649,44.2664370068614
"SG-009","2018-08-05 00:17:00",1775.91432698451,3399.56507688395,-1178.41257828277,-122.210928789635,44.2300352763947
"SG-001_2","2018-08-05 00:32:00",62.3762608450635,55.1968863386183,-32.3577013234275,-122.210959792015,44.2321431658526
"SG-009","2018-08-05 19:30:00",1,1,0,-122.21673100398,44.2194734019991
"SG-009","2018-08-05 22:15:00",339.422312108272,430.802241432944,257.798805211919,-122.218404298903,44.2204550361283
"SG-010","2018-08-05 22:26:00",1,1,0,-122.189370234317,44.2701140033842
"SG-008","2018-08-05 22:59:00",519.310995681084,854.277874887537,151.347578535029,-122.197327374846,44.2544815065349
"SG-010","2018-08-05 23:17:00",190.399755661134,421.472803514224,-219.240693572347,-122.186501404878,44.2700314109251
"SG-011","2018-08-06 19:51:00",1,1,0,-122.240357979315,44.2192008143435
"SG-011","2018-08-06 22:23:00",362.742544781537,1535.90384911424,-207.392923791034,-122.237186198579,44.2216990392862
"SG-001_2","2018-08-06 22:45:00",461.95121106883,185.997803367013,26.2556655321218,-122.225466040635,44.2313755049977
"SG-010","2018-08-06 23:16:00",259.425536183139,71.1548824533603,2.01093120012635,-122.180469143263,44.2776729740308
"SG-008","2018-08-06 23:34:00",15.8100010736217,1.56004483333014,-0.719299452275169,-122.205780584223,44.2636749445938
"SG-011","2018-08-07 00:05:00",0,0,0,-122.252432681687,44.2129988835848
"SG-009","2018-08-07 00:16:00",29.0686185222093,59.7455127711095,-1.67682206252689,-122.214608860435,44.2188100519258
"SG-006","2018-08-07 00:37:00",23971.2206485204,8190.96819313021,-10410.7088781358,-122.231126608753,44.1963881713535
"SG-009","2018-08-07 19:10:00",1,1,0,-122.214991855971,44.2165714556312
"SG-011","2018-08-07 22:04:00",29.41002796917,111.477619080676,-14.3975189152984,-122.236433142656,44.219953771941
"SG-008","2018-08-07 22:33:00",4.21856486473044,23.1149411986816,6.30429585229753,-122.194156465612,44.2670855426377
"SG-010","2018-08-07 22:56:00",1906.13227422033,608.340399588707,-248.363814214407,-122.17996615433,44.2753469288925
"SG-009","2018-08-07 23:43:00",14.855040430181,36.7770533444531,-0.217697747829135,-122.214560133675,44.2171763018719
"SG-008","2018-08-08 20:30:00",1,1,0,-122.194499668297,44.2642622872254
"SG-010","2018-08-08 22:52:00",33.7348912247482,293.061886497703,-17.9619112451614,-122.189983996769,44.2676962039652
"SG-008","2018-08-08 23:02:00",219.756063987271,540.347902977901,-8.80191447918652,-122.19295835162,44.2643915775522
"SG-009","2018-08-08 23:44:00",28.1742393187302,11.1299645719464,-5.52051217705484,-122.214155693699,44.2192753575083
"SG-001_2","2018-08-09 00:08:00",12.5691118014735,31.7233386250373,-17.8939219252964,-122.22098392071,44.2190514239626
"SG-006","2018-08-09 00:54:00",134.976119400811,509.905477794737,-109.217884013634,-122.235874736146,44.2190102485066
"SG-009","2018-08-09 17:15:00",1,1,0,-122.203679771491,44.2227323320927
"SG-011","2018-08-09 18:20:00",1,1,0,-122.240357979315,44.2192008143435
"SG-010","2018-08-09 20:15:00",1,1,0,-122.19973253042,44.260868898455
"SG-011","2018-08-10 00:41:00",556.201331040932,349.919715741307,-277.0884117992,-122.241925572453,44.2177455538613
"SG-008","2018-08-10 23:24:00",38.1535399861558,609.515167167145,-9.19257794698085,-122.185379531539,44.2701738690421
"SG-009","2018-08-10 23:52:00",332.572122394942,1277.19743169109,-402.936867511262,-122.217558586118,44.2288966299251
"SG-011","2018-08-11 22:50:00",333.466385639656,1635.10754646345,-27.0719747973113,-122.256158939698,44.2111839388968
"SG-009","2018-08-11 23:15:00",1323.79139774468,2864.8864023328,92.2966335190008,-122.208365613856,44.2323217450821
"SG-008","2018-08-11 23:43:00",75.2482080798198,110.267090005913,-51.4096750906628,-122.195880730149,44.2673997966566
"SG-011","2018-08-12 00:19:00",816.166801564166,849.24109122444,-258.318124053636,-122.25453979397,44.2150906499079
"SG-009","2018-08-12 22:10:00",925.018884642999,3577.09930057525,1059.28040350114,-122.2234270928,44.2296342867174
"SG-008","2018-08-12 22:40:00",0,0,0,-122.203169040417,44.2641691620652
"SG-011","2018-08-12 23:37:00",0,0,0,-122.265442442844,44.1987409426818
"SG-009","2018-08-13 22:06:00",1.03410498272283,376.6109888744,13.6425037585395,-122.223240787709,44.2311156676944
"SG-008","2018-08-13 22:37:00",4.84140926094785,90.5337819569171,10.6040226974636,-122.197186543237,44.258219044317
"SG-006","2018-08-14 22:07:00",1292681.62996267,193395.972957046,-317885.373108824,-122.218381775247,44.190103164337
"SG-009","2018-08-14 22:47:00",5675.34820966836,13626.801423502,2573.62508103746,-122.22390292566,44.2291183229568
"SG-008","2018-08-14 23:51:00",0,0,0,-122.188089995675,44.2750679086319
"SG-008","2018-08-15 23:06:00",272.744955693582,379.798172241874,25.4943470588661,-122.187824034922,44.2722183143162
"SG-011","2018-08-16 00:44:00",103.382494499269,62.3370209661245,-6.32435304816001,-122.205171994463,44.2358634008981
"SG-009","2018-08-16 22:13:00",557.866918808558,2106.90117994941,-914.972511883129,-122.213484723892,44.2121485684747
"SG-008","2018-08-16 23:04:00",136.185609076809,47.8142528844131,-48.4259500292051,-122.189676066091,44.2662755071684
"SG-011","2018-08-17 22:03:00",1382.19875871007,814.528438682401,-492.51052514546,-122.252043593693,44.2144499906922
"SG-001_2","2018-08-17 22:24:00",50.2552361549082,94.6761177598764,27.9479085950034,-122.203586086673,44.2326675708652
"SG-010","2018-08-17 22:52:00",242.286782896223,90.6365683606291,43.1624269275973,-122.196433829728,44.2592209732435
"SG-008","2018-08-17 22:54:00",1513.32757715042,816.57346874099,-916.993862673806,-122.196162106469,44.257369087792
"SG-009","2018-08-17 23:26:00",159.727141063672,90.552313707412,97.3737947896574,-122.21784942161,44.2200571984158
"SG-009","2018-08-18 20:29:00",1,1,0,-122.219089038794,44.2200837534593
"SG-009","2018-08-18 21:22:00",99.3162747683131,165.331284074554,-53.1290609297735,-122.219125398826,44.2198322702247
"SG-008","2018-08-18 21:53:00",45.8533111498954,70.1628161472211,49.8646809782352,-122.190642867902,44.2665909285388
"SG-011","2018-08-18 22:23:00",1096.76095060652,2448.12109694382,-1004.69211589812,-122.244018670754,44.2231083889953
"SG-011","2018-08-19 16:52:00",1,1,0,-122.255427861929,44.2095046094004
"SG-006","2018-08-19 21:15:00",0,0,0,-122.247847754152,44.188860157598
"SG-009","2018-08-19 22:17:00",478.905117446054,1555.71982233009,-308.962299973241,-122.196397027061,44.2220421557317
"SG-009","2018-08-20 20:00:00",1,1,0,-122.205485390657,44.2281107694616
"SG-001_2","2018-08-20 21:50:00",1,1,0,-122.210163067086,44.2331759529114
"SG-001_2","2018-08-20 22:01:00",52.595872009147,91.9667281657712,-37.0219671261071,-122.211720638537,44.2319559489079
"SG-009","2018-08-20 22:29:00",50903.7475297076,122577.124515186,-76088.9961575859,-122.19012920358,44.2086488106942
"SG-010","2018-08-20 23:02:00",5364.26849625059,4057.69274802433,4148.83002038663,-122.184984978434,44.2787816634777
"SG-008","2018-08-20 23:31:00",228.114556271076,65.1207379550765,39.4468053446803,-122.19556494316,44.2594058765147
"SG-009","2018-08-21 20:51:00",1,1,0,-122.205947531028,44.2281950109973
"SG-009","2018-08-21 21:50:00",1369.19152656435,6210.85026033441,-2113.89041611485,-122.212854799374,44.2260085431323
"SG-011","2018-08-21 23:53:00",6092.47296550989,7712.81287775078,-3717.56328653323,-122.229589113788,44.2300448020185
"SG-011","2018-08-22 22:32:00",449.907739630567,316.027045710113,29.4753682289839,-122.237744012942,44.2253154103129
"SG-009","2018-08-22 22:51:00",0.243050793388217,0.595775989594425,0.0813920908232908,-122.199070125208,44.2337539655517
"SG-010","2018-08-22 23:19:00",143.206477929307,373.505007195018,128.628393854539,-122.186250378175,44.2705913510342
"SG-008","2018-08-22 23:31:00",63.4458799628348,295.111595150965,-14.3569281530716,-122.19016189219,44.2668929407379
